locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
SACI_RS02010,cobS,Saci_0412,352350.0,353108.0,-,adenosylcobinamide-GDP ribazoletransferase,Coenzyme transport and metabolism,A0A0U3GGE6
SACI_RS02015,cobQ,Saci_0413,353123.0,354502.0,+,cobyric acid synthase,Coenzyme transport and metabolism,A0A0U2VVU6
SACI_RS02020,guaA_1,Saci_0414,354525.0,355646.0,+,7-cyano-7-deazaguanine synthase,Nucleotide transport and metabolism,A0A0U3FP39
SACI_RS02025,"htpX, htpX_1",Saci_0415,355615.0,356610.0,-,zinc metalloprotease HtpX,"Post-translational modification, protein turnover,and chaperones",A0A0U3GTC8
SACI_RS02030,IMPDH_4,Saci_0416,356672.0,357079.0,+,CBS domain-containing protein,Function unknown,A0A0U3GUI2
SACI_RS02035,SACI_RS02035,Saci_0417,357086.0,357301.0,+,hypothetical protein,No COG annotation,A0A0U3HBE6
SACI_RS02040,SACI_RS02040,Saci_0418,357389.0,358888.0,+,hypothetical protein,Function unknown,A0A0U3H2S9
SACI_RS02045,"aroA', lsrF",,358904.0,359723.0,+,aldolase,Carbohydrate transport and metabolism,
SACI_RS02050,SACI_RS02050,Saci_0421,359720.0,360874.0,+,glycosyltransferase family 39 protein,Cell wall/membrane/envelope biogenesis,A0A0U2N9R0
SACI_RS02055,rffH,Saci_0422,360871.0,361644.0,+,sugar nucleotidyltransferase,Cell wall/membrane/envelope biogenesis,A0A0U3HEH4
SACI_RS02060,SACI_RS02060,Saci_0423,361697.0,362878.0,-,NAD-dependent epimerase/dehydratase family protein,Cell wall/membrane/envelope biogenesis,A0A0U3FFX6
SACI_RS02065,murK,Saci_0424,362924.0,363823.0,+,ATPase,Carbohydrate transport and metabolism,A0A0U3F7U3
SACI_RS02070,ywrD,Saci_0425,363809.0,365248.0,-,gamma-glutamyltransferase,Amino acid transport and metabolism,A0A0U3GKF7
SACI_RS02075,SACI_RS02075,Saci_0426,365289.0,365651.0,+,hypothetical protein,No COG annotation,A0A0U3GLI8
SACI_RS02080,SACI_RS02080,Saci_0427,365641.0,365886.0,+,hypothetical protein,Function unknown,A0A0U3H3M4
SACI_RS02085,tmcA_2,Saci_0428,365887.0,368208.0,+,tRNA(Met) cytidine acetyltransferase,"Translation, ribosomal structure and biogenesis",A0A0U3GVZ2
SACI_RS02090,SACI_RS02090,Saci_0430,368235.0,368996.0,-,hypothetical protein,No COG annotation,A0A0U3HLY9
SACI_RS02095,SACI_RS02095,Saci_0431,369276.0,369596.0,+,hypothetical protein,No COG annotation,A0A0U3FNA5
SACI_RS02100,SACI_RS02100,Saci_0432,369796.0,371196.0,+,APC family permease,Function unknown,M1IZQ2
SACI_RS02105,SACI_RS02105,Saci_0433,371319.0,371498.0,+,hypothetical protein,No COG annotation,A0A0U2WSY1
SACI_RS02110,pcm,Saci_0434,372078.0,372728.0,-,protein-L-isoaspartate O-methyltransferase,"Translation, ribosomal structure and biogenesis",A0A0U3GUG7
SACI_RS02115,SACI_RS02115,Saci_0435,372725.0,374482.0,-,ATP-binding protein,"Replication, recombination and repair",UPI0000552286
SACI_RS02120,SACI_RS02120,Saci_0436,374461.0,375144.0,-,DNA double-strand break repair nuclease NurA,Function unknown,A0A0U3GVQ9
SACI_RS02125,SACI_RS02125,Saci_0437,375206.0,376042.0,+,hypothetical protein,Coenzyme transport and metabolism,A0A0U2Y4R1
SACI_RS02130,SACI_RS02130,Saci_0439,376272.0,376916.0,+,hypothetical protein,No COG annotation,A0A0U3HBD4
SACI_RS02135,SACI_RS02135,Saci_0440,376931.0,377545.0,+,M50 family peptidase,Function unknown,A0A0U3H2Q7
SACI_RS02140,SACI_RS02140,Saci_0441,377559.0,378125.0,+,rhomboid family intramembrane serine protease,"Post-translational modification, protein turnover,and chaperones",A0A0U3GNR4
SACI_RS02145,SACI_RS02145,Saci_0443,378298.0,378867.0,+,adenylate kinase family protein,Nucleotide transport and metabolism,A0A0U2N9Q1
SACI_RS02150,mrp,Saci_0444,378880.0,379767.0,+,Mrp/NBP35 family ATP-binding protein,"Cell cycle control, cell division, chromosome partitioning",A0A0U3FXD9
SACI_RS02155,SACI_RS02155,Saci_0445,379764.0,379976.0,-,hypothetical protein,No COG annotation,A0A0U3FFV9
SACI_RS02160,SACI_RS02160,Saci_0446,380078.0,380428.0,+,MarR family transcriptional regulator,Transcription,A0A0U2Y8Q0
SACI_RS02165,SACI_RS02165,Saci_0447,380399.0,381127.0,-,5-formyltetrahydrofolate cyclo-ligase,Coenzyme transport and metabolism,UPI0000552292
SACI_RS02170,SACI_RS02170,Saci_0448,381108.0,381671.0,-,LysE family transporter,Amino acid transport and metabolism,A0A0U3HAF0
SACI_RS02175,SACI_RS02175,Saci_0449,381830.0,382318.0,+,helix-turn-helix domain-containing protein,"Intracellular trafficking, secretion, and vesicular transport",A0A0U3HAC8
SACI_RS02180,SACI_RS02180,Saci_0450,382309.0,383454.0,-,tryptophan--tRNA ligase,"Translation, ribosomal structure and biogenesis",A0A0U3FW41
SACI_RS02185,SACI_RS02185,Saci_0451,383513.0,384157.0,-,hypothetical protein,"Cell cycle control, cell division, chromosome partitioning",UPI0000552296
SACI_RS02190,alaS_1,,384233.0,384937.0,+,alanyl-tRNA editing protein,"Translation, ribosomal structure and biogenesis",A0A0U3HLW6
SACI_RS02195,SACI_RS02195,Saci_0453,385017.0,385448.0,-,GtrA family protein,Cell wall/membrane/envelope biogenesis,A0A0U3FN86
SACI_RS02200,SACI_RS02200,Saci_0454,385508.0,386461.0,-,histidinol-phosphate aminotransferase family protein,Amino acid transport and metabolism,A0A0U3FFE1
SACI_RS02205,SACI_RS02205,Saci_0455,386458.0,386994.0,-,helix-turn-helix domain-containing protein,Function unknown,A0A0U3H6L5
SACI_RS02210,ndhI_1,Saci_0456,387109.0,387423.0,+,4Fe-4S binding protein,Energy production and conversion,A0A0U2WSW9
SACI_RS02220,coaBC,Saci_0458,387787.0,389016.0,-,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,Coenzyme transport and metabolism,A0A0U2Y0U2
SACI_RS02225,rimI,Saci_0459,389060.0,389566.0,+,ribosomal protein S18-alanine N-acetyltransferase,Function unknown,A0A0U3H2L6
SACI_RS02230,SACI_RS02230,Saci_0460,389546.0,390001.0,-,hypothetical protein,Function unknown,A0A0U3H367
SACI_RS02235,SACI_RS02235,Saci_0461,389973.0,390845.0,-,triphosphoribosyl-dephospho-CoA synthase,Coenzyme transport and metabolism,A0A0U3GNQ3
SACI_RS02240,SACI_RS02240,Saci_0462,390814.0,391728.0,-,nucleotidyltransferase,Function unknown,A0A0U2N9P2
SACI_RS02245,SACI_RS02245,Saci_0463,391695.0,392597.0,-,DUF1464 family protein,Energy production and conversion,A0A0U3FXB9
SACI_RS02250,SACI_RS02250,Saci_0464,392594.0,393088.0,-,hypothetical protein,No COG annotation,A0A0U2X0I3
SACI_RS02255,SACI_RS02255,Saci_0465,393159.0,393815.0,-,hypothetical protein,No COG annotation,A0A0U2Y8N2
SACI_RS02260,SACI_RS02260,Saci_0467,394110.0,394478.0,-,type II toxin-antitoxin system VapC family toxin,Function unknown,A0A0U3F7R1
SACI_RS02265,SACI_RS02265,Saci_0468,394465.0,394713.0,-,antitoxin VapB family protein,Function unknown,A0A0U3HAB7
SACI_RS11525,SACI_RS11525,,395217.0,395393.0,-,integrase,Function unknown,
SACI_RS02275,SACI_RS02275,Saci_0472,395689.0,397623.0,+,ATP-binding protein,Lipid transport and metabolism,Q4JBF1
SACI_RS02280,SACI_RS02280,Saci_0473,397638.0,399005.0,+,hypothetical protein,No COG annotation,A0A0U3H3J6
SACI_RS02285,SACI_RS02285,Saci_0474,399028.0,399954.0,-,phosphoadenosine phosphosulfate reductase family protein,Energy production and conversion,A0A0U3HLU9
SACI_RS02290,SACI_RS02290,Saci_0475,399956.0,400609.0,-,hypothetical protein,Function unknown,A0A0U3GG93
SACI_RS02295,SACI_RS02295,,400738.0,400947.0,-,hypothetical protein,No COG annotation,A0A0U3FFD0
SACI_RS02300,SACI_RS02300,Saci_0476,400929.0,401072.0,-,"ribbon-helix-helix protein, CopG family",Function unknown,UPI0002B25AF9
SACI_RS02305,SACI_RS02305,Saci_0477,401100.0,401420.0,-,hypothetical protein,No COG annotation,A0A0U3FNZ8
SACI_RS02310,SACI_RS02310,Saci_0478,401417.0,401848.0,-,hypothetical protein,No COG annotation,A0A0U2WSV4
SACI_RS02315,SACI_RS02315,Saci_0479,402058.0,402366.0,-,hypothetical protein,No COG annotation,A0A0U2Y0S7
SACI_RS02320,SACI_RS02320,Saci_0480,402468.0,402758.0,+,hypothetical protein,No COG annotation,A0A0U2NCG0
SACI_RS02325,SACI_RS02325,Saci_0481,402755.0,403321.0,+,hypothetical protein,No COG annotation,A0A0U3GNN5
SACI_RS02330,SACI_RS02330,Saci_0482,403917.0,404216.0,+,winged helix-turn-helix transcriptional regulator,Transcription,A0A0U3H2M7
SACI_RS02335,SACI_RS02335,Saci_0483,404226.0,404513.0,-,winged helix-turn-helix transcriptional regulator,No COG annotation,A0A0U3FN19
SACI_RS02340,SACI_RS02340,Saci_0484,404875.0,405324.0,+,hypothetical protein,No COG annotation,A0A0U2X0E9
SACI_RS11795,SACI_RS11795,Saci_0485,405327.0,405494.0,-,hypothetical protein,No COG annotation,UPI00005522B2
SACI_RS02345,SACI_RS02345,Saci_0486,405583.0,405888.0,+,hypothetical protein,No COG annotation,A0A0U2Y8L6
SACI_RS02350,SACI_RS02350,Saci_0487,405920.0,407224.0,+,transposase,"Replication, recombination and repair",A0A0U3FFS7
SACI_RS02355,SACI_RS02355,Saci_0488,407221.0,407430.0,-,MarR family transcriptional regulator,No COG annotation,A0A0U3HAA2
SACI_RS02360,SACI_RS02360,Saci_0489,407482.0,407775.0,-,MarR family transcriptional regulator,No COG annotation,A0A0U3FW13
SACI_RS02365,SACI_RS02365,Saci_0490,407848.0,408144.0,+,hypothetical protein,No COG annotation,A0A0U2NF98
SACI_RS02370,SACI_RS02370,Saci_0491,408515.0,409345.0,+,hypothetical protein,No COG annotation,A0A0U3HLT3
SACI_RS02375,SACI_RS02375,Saci_0492,409591.0,410127.0,-,hypothetical protein,No COG annotation,A0A0U3FN65
SACI_RS02380,SACI_RS02380,Saci_0493,410152.0,410490.0,-,hypothetical protein,No COG annotation,UPI0002B26BC5
SACI_RS02385,SACI_RS02385,Saci_0494,411379.0,412086.0,+,hypothetical protein,No COG annotation,A0A0U2VVM8
SACI_RS02390,SACI_RS02390,Saci_0495,412079.0,412927.0,+,hypothetical protein,No COG annotation,A0A0U3GUC3
SACI_RS02395,SACI_RS02395,Saci_0496,413083.0,413667.0,-,hypothetical protein,No COG annotation,A0A0U3HB95
SACI_RS02400,SACI_RS02400,Saci_0497,413893.0,414747.0,-,hypothetical protein,No COG annotation,A0A0U2Y0S1
SACI_RS02405,SACI_RS02405,Saci_0498,414882.0,415328.0,-,hypothetical protein,No COG annotation,A0A0U3H2I4
SACI_RS02410,SACI_RS02410,Saci_0500,415699.0,416682.0,-,hypothetical protein,No COG annotation,A0A0U3GNL9
SACI_RS02415,SACI_RS02415,Saci_0501,416669.0,417130.0,-,conjugal transfer protein,No COG annotation,M1I2F7
SACI_RS02420,SACI_RS02420,Saci_0503,417681.0,417860.0,+,hypothetical protein,"Replication, recombination and repair",A0A0U3FN09
SACI_RS02425,SACI_RS02425,Saci_0504,417900.0,418895.0,+,transposase,"Replication, recombination and repair",M1ITB6
SACI_RS02430,SACI_RS02430,,418892.0,419104.0,-,hypothetical protein,"Replication, recombination and repair",A0A0U2X0D2
SACI_RS02435,SACI_RS02435,Saci_0505,419327.0,419875.0,+,hypothetical protein,No COG annotation,A0A0U2W740
SACI_RS02440,SACI_RS02440,Saci_0506,419872.0,420159.0,-,hypothetical protein,No COG annotation,A0A0U3FFQ9
SACI_RS11495,SACI_RS11495,Saci_0507,420271.0,420777.0,+,hypothetical protein,No COG annotation,UPI0011BEF369
SACI_RS02455,SACI_RS02455,Saci_0510,421091.0,421513.0,+,hypothetical protein,No COG annotation,A0A0U3GLC2
SACI_RS02465,SACI_RS02465,Saci_0512,422019.0,422438.0,+,hypothetical protein,No COG annotation,A0A0U3HLS3
SACI_RS02470,SACI_RS02470,Saci_0513,422475.0,423938.0,-,hypothetical protein,No COG annotation,A0A0U3FN56
SACI_RS02475,SACI_RS02475,,423985.0,425845.0,+,DUF87 domain-containing protein,No COG annotation,
SACI_RS11530,SACI_RS11530,Saci_0516,425847.0,426110.0,+,hypothetical protein,No COG annotation,Q4JBA9
SACI_RS02480,SACI_RS02480,Saci_0517,426068.0,426739.0,-,hypothetical protein,No COG annotation,A0A0U2VVL2
SACI_RS11535,SACI_RS11535,,426819.0,427622.0,-,integrase,Function unknown,UPI0002B29D24
SACI_RS02495,SACI_RS02495,Saci_0520,428113.0,429474.0,-,ATP-binding protein,Transcription,A0A0U3FNX0
SACI_RS02510,SACI_RS02510,Saci_0523,431631.0,431930.0,-,transcriptional regulator,Transcription,A0A0U2WSS9
SACI_RS02515,SACI_RS02515,Saci_0524,431941.0,432504.0,-,hypothetical protein,No COG annotation,A0A0U3HB79
SACI_RS02520,SACI_RS02520,Saci_0525,432501.0,433196.0,-,SagB family peptide dehydrogenase,Energy production and conversion,A0A0U3FJS8
SACI_RS02525,SACI_RS02525,Saci_0526,433208.0,434512.0,-,YcaO-like family protein,Coenzyme transport and metabolism,A0A0U3H321
SACI_RS02530,SACI_RS02530,Saci_0527,434491.0,435201.0,-,hypothetical protein,No COG annotation,A0A0U2X2Y8
SACI_RS02535,SACI_RS02535,Saci_0529,435514.0,436092.0,-,hypothetical protein,No COG annotation,A0A0U3GP98
SACI_RS02540,SACI_RS02540,Saci_0530,436289.0,437026.0,+,hypothetical protein,No COG annotation,A0A0U3H2J6
SACI_RS02545,ecfA3,Saci_0531,437017.0,437649.0,+,ATP-binding cassette domain-containing protein,Inorganic ion transport and metabolism,A0A0U3FMY9
SACI_RS02550,SACI_RS02550,Saci_0532,438205.0,438699.0,-,hypothetical protein,No COG annotation,A0A0U3FX76
SACI_RS02555,SACI_RS02555,Saci_0533,438773.0,439246.0,+,hypothetical protein,No COG annotation,A0A0U2X0B1
SACI_RS02560,pqqE_1,Saci_0535,439307.0,439906.0,-,radical SAM protein,Function unknown,A0A0U3FFP4
SACI_RS11540,SACI_RS11540,,440182.0,440412.0,+,hypothetical protein,Function unknown,
SACI_RS02570,SACI_RS02570,Saci_0538,440555.0,440959.0,-,hypothetical protein,No COG annotation,A0A0U3F7L4
SACI_RS02575,mtnA,Saci_0539,441021.0,442124.0,-,S-methyl-5-thioribose-1-phosphate isomerase,"Translation, ribosomal structure and biogenesis",UPI00005522E0
SACI_RS11800,SACI_RS11800,,442246.0,442317.0,-,hypothetical protein,No COG annotation,
SACI_RS11805,SACI_RS11805,,442342.0,442446.0,-,putative integrase,No COG annotation,UPI0002B2A397
SACI_RS02585,SACI_RS02585,Saci_0542,442601.0,443578.0,-,phosphoesterase,Function unknown,A0A0U3FVT8
SACI_RS02590,rutB,Saci_0543,443595.0,444197.0,-,cysteine hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0U2NF55
SACI_RS02595,nfi,Saci_0544,444223.0,444813.0,-,endonuclease V,"Replication, recombination and repair",A0A0U3GVS3
SACI_RS02600,SACI_RS02600,Saci_0545,444798.0,445265.0,-,dual specificity protein phosphatase family protein,Signal transduction mechanisms,A0A0U3FN28
SACI_RS02605,kaiC,Saci_0546,445336.0,446121.0,+,KaiC domain-containing protein,Signal transduction mechanisms,A0A0U2VVJ0
SACI_RS02610,nadC,Saci_0547,446113.0,446949.0,-,carboxylating nicotinate-nucleotide diphosphorylase,Coenzyme transport and metabolism,A0A0U3GT45
SACI_RS02615,guaA_2,Saci_0548,446949.0,447515.0,-,GMP synthase subunit A,Nucleotide transport and metabolism,A0A0U2WSR9
SACI_RS02620,nadB,Saci_0549,447582.0,449033.0,+,FAD-binding protein,Coenzyme transport and metabolism,A0A0U3HB63
SACI_RS02625,nudL,Saci_0550,449020.0,449487.0,+,NUDIX domain-containing protein,"Replication, recombination and repair",A0A0U3H2F5
SACI_RS02630,ruvB_1,Saci_0552,449509.0,450867.0,-,RuvB-like helicase,Transcription,A0A0U3GNI8
SACI_RS02635,pfkB,Saci_0553,450973.0,451836.0,+,carbohydrate kinase family protein,Carbohydrate transport and metabolism,A0A0U2W477
SACI_RS02640,dinB,Saci_0554,451833.0,452897.0,+,DNA polymerase IV,"Replication, recombination and repair",A0A0U3FX65
SACI_RS02645,SACI_RS02645,Saci_0555,452874.0,453314.0,-,hypothetical protein,No COG annotation,A0A0U3HE78
SACI_RS02650,rtcA,Saci_0556,453329.0,454336.0,+,RNA 3'-terminal phosphate cyclase,"Translation, ribosomal structure and biogenesis",A0A0U3FFM3
SACI_RS02655,adh_1,Saci_0557,454323.0,455327.0,-,alcohol dehydrogenase catalytic domain-containing protein,Energy production and conversion,A0A0U3F7J8
SACI_RS02660,SACI_RS02660,Saci_0558,455333.0,456616.0,-,glutamine synthetase,Amino acid transport and metabolism,A0A0U3HA49
SACI_RS02665,SACI_RS02665,Saci_0559,456672.0,457448.0,-,class I SAM-dependent methyltransferase family protein,"Translation, ribosomal structure and biogenesis",A0A0U3GKA0
SACI_RS02670,dadD,Saci_0560,457402.0,458550.0,-,amidohydrolase,Nucleotide transport and metabolism,A0A0U2NF24
SACI_RS02685,SACI_RS02685,Saci_0564,459116.0,459649.0,+,archaemetzincin family Zn-dependent metalloprotease,"Post-translational modification, protein turnover,and chaperones",A0A0U3H3D1
SACI_RS02690,SACI_RS02690,Saci_0565,459626.0,460045.0,-,archease,"Translation, ribosomal structure and biogenesis",A0A0U3GVQ8
SACI_RS11810,cedA2,Saci_0567,460159.0,460317.0,-,DNA import protein CedA2,No COG annotation,UPI00005522F4
SACI_RS02695,cedA,Saci_0568,460333.0,461115.0,-,DNA import protein CedA,No COG annotation,A0A0U3GG40
SACI_RS02700,cedA1,Saci_0569,461116.0,461352.0,-,DNA import protein CedA1,No COG annotation,A0A0U3GT29
SACI_RS02705,cmk,Saci_0570,461381.0,461929.0,-,AAA family ATPase,Nucleotide transport and metabolism,A0A0U3FNU0
SACI_RS02710,SACI_RS02710,Saci_0571,461926.0,462189.0,-,50S ribosomal protein L34e,"Translation, ribosomal structure and biogenesis",A0A0U2WSP2
SACI_RS02715,SACI_RS02715,,462212.0,462646.0,-,hypothetical protein,No COG annotation,A0A0U2Y0M7
SACI_RS02720,SACI_RS02720,Saci_0573,462661.0,463245.0,-,adenylate kinase,Nucleotide transport and metabolism,A0A0U3GNI1
SACI_RS02725,secY,Saci_0574,463249.0,464640.0,-,preprotein translocase subunit SecY,Signal transduction mechanisms,A0A0U3H2G4
SACI_RS02730,SACI_RS02730,Saci_0575,464657.0,465091.0,-,50S ribosomal protein L15,"Translation, ribosomal structure and biogenesis",A0A0U3FX46
SACI_RS02735,SACI_RS02735,Saci_0576,465093.0,465563.0,-,50S ribosomal protein L30,"Translation, ribosomal structure and biogenesis",A0A0U2N9J5
SACI_RS02740,SACI_RS02740,Saci_0577,465560.0,466219.0,-,30S ribosomal protein S5,"Translation, ribosomal structure and biogenesis",UPI0002B279CA
SACI_RS02745,SACI_RS02745,Saci_0578,466206.0,466799.0,-,50S ribosomal protein L18,"Translation, ribosomal structure and biogenesis",A0A0U2Y8F3
SACI_RS02750,SACI_RS02750,Saci_0579,466803.0,467255.0,-,50S ribosomal protein L19e,"Translation, ribosomal structure and biogenesis",A0A0U3GQH7
SACI_RS02755,SACI_RS02755,Saci_0580,467261.0,467656.0,-,50S ribosomal protein L32e,"Translation, ribosomal structure and biogenesis",A0A0U3HA64
SACI_RS02760,SACI_RS02760,Saci_0581,467640.0,468200.0,-,50S ribosomal protein L6,"Translation, ribosomal structure and biogenesis",A0A0U3HA32
SACI_RS02765,rpsH,Saci_0582,468215.0,468616.0,-,30S ribosomal protein S8,"Translation, ribosomal structure and biogenesis",UPI0000135180
SACI_RS11545,SACI_RS11545,Saci_0583,468623.0,468787.0,-,30S ribosomal protein S14,"Translation, ribosomal structure and biogenesis",UPI000058E44C
SACI_RS02770,SACI_RS02770,Saci_0584,468792.0,469328.0,-,50S ribosomal protein L5,"Translation, ribosomal structure and biogenesis",A0A0U3FVR5
SACI_RS02775,SACI_RS02775,Saci_0585,469325.0,470059.0,-,30S ribosomal protein S4e,"Translation, ribosomal structure and biogenesis",A0A0U2NF17
SACI_RS02780,SACI_RS02780,Saci_0586,470061.0,470465.0,-,50S ribosomal protein L24,"Translation, ribosomal structure and biogenesis",A0A0U3GVN2
SACI_RS02785,rplN,Saci_0587,470467.0,470883.0,-,50S ribosomal protein L14,"Translation, ribosomal structure and biogenesis",A0A0U3FN07
SACI_RS02790,SACI_RS02790,Saci_0588,470885.0,471229.0,-,30S ribosomal protein S17,"Translation, ribosomal structure and biogenesis",A0A0U2VVE8
SACI_RS02795,SACI_RS02795,Saci_0589,471222.0,471461.0,-,ribonuclease P protein subunit,"Translation, ribosomal structure and biogenesis",A0A0U3FNS5
SACI_RS02800,rpmC,Saci_0590,471463.0,471672.0,-,50S ribosomal protein L29,"Translation, ribosomal structure and biogenesis",A0A0U3GU52
SACI_RS02805,SACI_RS02805,Saci_0591,471656.0,472351.0,-,30S ribosomal protein S3,"Translation, ribosomal structure and biogenesis",A0A0U3HB28
SACI_RS02810,SACI_RS02810,Saci_0592,472355.0,472825.0,-,50S ribosomal protein L22,"Translation, ribosomal structure and biogenesis",A0A0U3H2X5
SACI_RS02815,SACI_RS02815,Saci_0593,472829.0,473251.0,-,30S ribosomal protein S19,"Translation, ribosomal structure and biogenesis",A0A0U3GNF8
SACI_RS02820,SACI_RS02820,Saci_0594,473298.0,474014.0,-,50S ribosomal protein L2,"Translation, ribosomal structure and biogenesis",A0A0U3FMU9
SACI_RS02825,SACI_RS02825,Saci_0595,474026.0,474274.0,-,50S ribosomal protein L23,"Translation, ribosomal structure and biogenesis",A0A0U2N9I7
SACI_RS02830,SACI_RS02830,Saci_0596,474271.0,475071.0,-,50S ribosomal protein L4,"Translation, ribosomal structure and biogenesis",A0A0U3HE46
SACI_RS02835,rpl3p,Saci_0597,475075.0,476103.0,-,50S ribosomal protein L3,"Translation, ribosomal structure and biogenesis",A0A0U3FFJ3
SACI_RS02840,SACI_RS02840,Saci_0598,476159.0,476911.0,-,hypothetical protein,Function unknown,A0A0U3F7G5
SACI_RS02845,ileS,Saci_0599,476895.0,480047.0,-,isoleucine--tRNA ligase,"Translation, ribosomal structure and biogenesis",A0A0U3GK72
SACI_RS02850,hicd,Saci_0600,480116.0,481129.0,-,isocitrate/isopropylmalate dehydrogenase family protein,Energy production and conversion,A0A0U3GL50
SACI_RS02855,SACI_RS02855,Saci_0601,481139.0,481741.0,-,DUF447 family protein,Function unknown,A0A0U2NF06
SACI_RS02860,yjjG,Saci_0602,481827.0,482549.0,-,HAD family hydrolase,Function unknown,A0A0U3GVL8
SACI_RS02865,fusA,Saci_0603,482557.0,484770.0,-,elongation factor EF-2,"Translation, ribosomal structure and biogenesis",A0A0U3FMZ4
SACI_RS02870,SACI_RS02870,Saci_0604,484969.0,485679.0,-,multidrug MFS transporter,"Replication, recombination and repair",A0A0U2VVC9
SACI_RS02875,SACI_RS02875,Saci_0605,485705.0,486082.0,-,prefoldin subunit beta,"Post-translational modification, protein turnover,and chaperones",A0A0U3GSZ8
SACI_RS02880,SACI_RS02880,Saci_0606,486079.0,486312.0,-,hypothetical protein,Function unknown,A0A0U2WSL2
SACI_RS02885,SACI_RS02885,Saci_0607,486290.0,486811.0,-,Brix domain-containing protein,"Translation, ribosomal structure and biogenesis",A0A0U3GZL6
SACI_RS02890,SACI_RS02890,Saci_0608,486819.0,487031.0,-,50S ribosomal protein L37ae,"Translation, ribosomal structure and biogenesis",A0A0U2Y0I6
SACI_RS02895,rph_1,Saci_0609,487042.0,487872.0,-,exosome complex protein Rrp42,"Translation, ribosomal structure and biogenesis",A0A0U3H2W0
SACI_RS02900,rph_2,Saci_0610,487876.0,488607.0,-,exosome complex exonuclease Rrp41,"Translation, ribosomal structure and biogenesis",A0A0U3GNE4
SACI_RS02905,SACI_RS02905,Saci_0611,488573.0,489322.0,-,RNA-binding protein,"Translation, ribosomal structure and biogenesis",A0A0U2W436
SACI_RS02910,SACI_RS02910,Saci_0612,489324.0,490025.0,-,ribosome assembly factor SBDS,"Translation, ribosomal structure and biogenesis",A0A0U3FX20
SACI_RS02915,"psmA, prcA",Saci_0613,490043.0,490771.0,-,archaeal proteasome endopeptidase complex subunit alpha,"Post-translational modification, protein turnover,and chaperones",A0A0U3GK31
SACI_RS02920,SACI_RS02920,Saci_0614,490869.0,491291.0,-,ribonuclease P,"Translation, ribosomal structure and biogenesis",A0A0U3HE34
SACI_RS02925,SACI_RS02925,Saci_0615,491288.0,491839.0,-,RNase P p30-like protein,"Translation, ribosomal structure and biogenesis",A0A0U2Y8B9
SACI_RS02930,SACI_RS02930,Saci_0616,491814.0,492248.0,-,hypothetical protein,"Translation, ribosomal structure and biogenesis",A0A0U3HA35
SACI_RS02935,SACI_RS02935,Saci_0617,492245.0,492898.0,-,50S ribosomal protein L15e,"Translation, ribosomal structure and biogenesis",A0A0U3GK55
SACI_RS02940,OLA1,Saci_0618,492962.0,494164.0,+,redox-regulated ATPase YchF,"Translation, ribosomal structure and biogenesis",A0A0U3GL34
SACI_RS02945,glmU_1,Saci_0619,494154.0,495371.0,-,NTP transferase domain-containing protein,Cell wall/membrane/envelope biogenesis,A0A0U2NEZ3
SACI_RS02950,SACI_RS02950,Saci_0620,495383.0,495976.0,-,30S ribosomal protein S3ae,"Translation, ribosomal structure and biogenesis",A0A0U3HLJ7
SACI_RS02955,trmL,Saci_0621,496001.0,496708.0,-,RNA methyltransferase,"Translation, ribosomal structure and biogenesis",A0A0U3GG23
SACI_RS02960,prmC,Saci_0622,496683.0,497285.0,-,methyltransferase,"Translation, ribosomal structure and biogenesis",A0A0U3FF22
SACI_RS02965,rsmA,Saci_0623,497237.0,497905.0,-,16S ribosomal RNA methyltransferase A,"Translation, ribosomal structure and biogenesis",A0A0U3GSY3
SACI_RS02970,SACI_RS02970,Saci_0624,497902.0,498528.0,-,DUF655 domain-containing protein,"Translation, ribosomal structure and biogenesis",A0A0U2WSK0
SACI_RS02975,SACI_RS02975,Saci_0625,498566.0,498910.0,-,DNA-directed RNA polymerase subunit F,Transcription,A0A0U2Y0G8
SACI_RS02980,SACI_RS02980,Saci_0626,498931.0,499242.0,-,50S ribosomal protein L21e,"Translation, ribosomal structure and biogenesis",A0A0U3H2T8
SACI_RS11550,SACI_RS11550,,499472.0,499701.0,-,integrase,Function unknown,
SACI_RS11555,SACI_RS11555,,499991.0,500131.0,+,putative integrase,No COG annotation,UPI0011BFB8BC
SACI_RS02995,SACI_RS02995,Saci_0630,500217.0,501218.0,-,hypothetical protein,No COG annotation,A0A0U3GNC8
SACI_RS03000,SACI_RS03000,Saci_0631,501453.0,501749.0,+,hypothetical protein,No COG annotation,A0A0U3FQX1
SACI_RS03005,SACI_RS03005,Saci_0632,501780.0,502556.0,+,hypothetical protein,No COG annotation,A0A0U2W422
SACI_RS03010,SACI_RS03010,Saci_0633,502540.0,504141.0,+,hypothetical protein,No COG annotation,A0A0U3FMQ9
SACI_RS03015,tnpR,Saci_0634,504559.0,505209.0,+,recombinase family protein,"Replication, recombination and repair",A0A0U2X034
SACI_RS03020,SACI_RS03020,Saci_0635,505247.0,505558.0,-,hypothetical protein,No COG annotation,A0A0U3HE18
SACI_RS03025,SACI_RS03025,Saci_0636,505871.0,506143.0,+,hypothetical protein,No COG annotation,A0A0U3HA21
